"filename","cost","incidence","replicate","tau","vhi","alpha","expt"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_15/replicate_8",19785585.3601533,37141,8,0.5,85,15,"tau_0.5_vhi_85_alpha_vacc_15"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_15/replicate_80",7560202.90229885,10681,80,0.5,85,15,"tau_0.5_vhi_85_alpha_vacc_15"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_15/replicate_81",18114.9425287356,8,81,0.5,85,15,"tau_0.5_vhi_85_alpha_vacc_15"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_15/replicate_82",8007.04980842912,45,82,0.5,85,15,"tau_0.5_vhi_85_alpha_vacc_15"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_15/replicate_83",1994792.53512133,3438,83,0.5,85,15,"tau_0.5_vhi_85_alpha_vacc_15"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_15/replicate_84",55910366.8799489,89232,84,0.5,85,15,"tau_0.5_vhi_85_alpha_vacc_15"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_15/replicate_85",18129602.5223499,23518,85,0.5,85,15,"tau_0.5_vhi_85_alpha_vacc_15"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_15/replicate_86",50185.159642401,117,86,0.5,85,15,"tau_0.5_vhi_85_alpha_vacc_15"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_15/replicate_87",3835.24904214559,16,87,0.5,85,15,"tau_0.5_vhi_85_alpha_vacc_15"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_15/replicate_88",4750.95785440614,17,88,0.5,85,15,"tau_0.5_vhi_85_alpha_vacc_15"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_15/replicate_89",68745.5938697317,23,89,0.5,85,15,"tau_0.5_vhi_85_alpha_vacc_15"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_15/replicate_9",11011.4942528736,55,9,0.5,85,15,"tau_0.5_vhi_85_alpha_vacc_15"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_15/replicate_90",13046199.3697318,19254,90,0.5,85,15,"tau_0.5_vhi_85_alpha_vacc_15"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_15/replicate_91",2554127.51596424,3321,91,0.5,85,15,"tau_0.5_vhi_85_alpha_vacc_15"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_15/replicate_92",21835166.0619413,35963,92,0.5,85,15,"tau_0.5_vhi_85_alpha_vacc_15"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_15/replicate_93",464907.164750958,808,93,0.5,85,15,"tau_0.5_vhi_85_alpha_vacc_15"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_15/replicate_94",671961.315453385,872,94,0.5,85,15,"tau_0.5_vhi_85_alpha_vacc_15"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_15/replicate_95",257204965.079821,370325,95,0.5,85,15,"tau_0.5_vhi_85_alpha_vacc_15"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_15/replicate_96",40854.2911877395,74,96,0.5,85,15,"tau_0.5_vhi_85_alpha_vacc_15"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_15/replicate_97",8087952.78799489,13509,97,0.5,85,15,"tau_0.5_vhi_85_alpha_vacc_15"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_15/replicate_98",4965.51724137932,7,98,0.5,85,15,"tau_0.5_vhi_85_alpha_vacc_15"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_15/replicate_99",635012.957215837,827,99,0.5,85,15,"tau_0.5_vhi_85_alpha_vacc_15"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_1",669269325.971264,960915,1,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_10",534062808.933589,765687,10,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_100",3927.58620689655,26,100,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_101",18037525.49553,35593,101,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_102",18526281.4431673,37135,102,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_103",1156231970.38314,1564022,103,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_104",0,9,104,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_105",6220660.66794381,11004,105,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_106",84524787.5868455,144759,106,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_107",716080007.759259,1014541,107,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_108",1273453124.45211,1771537,108,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_109",613.282247765006,9,109,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_11",1990724.26181354,2996,11,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_110",1027502178.98531,1355206,110,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_111",233958071.245211,384300,111,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_112",633641858.000639,1014957,112,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_113",12228086.8703704,21365,113,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_114",12847.1264367816,31,114,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_115",980142321.738825,1271399,115,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_116",625243.995530013,1082,116,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_117",483578.80587484,1285,117,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_118",1006716247.3659,1379293,118,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_119",18179475.6015326,33041,119,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_12",0,7,12,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_120",1034040987.77331,1383990,120,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_121",807699292.586207,1174340,121,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_122",2199.2337164751,9,122,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_123",6238736.05236271,12187,123,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_124",12078.1609195402,8,124,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_125",30342.9118773946,23,125,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_126",117450131.303321,209170,126,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_127",475943.952745849,602,127,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_128",834270771.052363,1163144,128,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_129",16317.6245210728,24,129,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_13",165180680.735632,280048,13,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_130",284906305.936782,453817,130,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_131",304126.281609195,379,131,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_132",203649385.085568,321347,132,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_133",62454767.1960409,117984,133,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_134",12218.3908045977,42,134,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_135",835154403.134738,1103727,135,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_136",135102.139208174,207,136,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_137",3099.61685823754,9,137,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_138",907007401.89272,1341471,138,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_139",57689628.0625798,106364,139,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_14",4593921.36590038,7634,14,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_140",661021124.830779,951952,140,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_141",1114360827.81801,1483712,141,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_142",11149104.7471264,19552,142,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_143",138130756.783525,237072,143,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_144",123412396.367178,209078,144,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_145",3849.80842911878,16,145,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_146",1013150473.85568,1481078,146,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_147",370135883.565773,628525,147,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_148",202992.971902937,243,148,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_149",790787467.000639,1091619,149,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_15",824717165.429119,1124887,15,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_150",7096610.61621967,12208,150,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_151",314048.799489144,299,151,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_152",18674503.9348659,34556,152,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_153",379651527.354406,605787,153,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_154",91101.3026819924,214,154,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_155",523642352.491699,805546,155,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_156",370097.203065134,318,156,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_157",17393.1034482759,9,157,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_158",955232358.989144,1560060,158,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_159",81772074.5025543,147661,159,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_16",408883972.719668,697757,16,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_160",60928044.6436782,104112,160,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_161",66858.8122605364,77,161,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_162",241984165.793103,411470,162,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_163",21473039.0293742,34840,163,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_164",164965621.64304,281650,164,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_165",1090240532.12835,1480165,165,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_166",939972352.37484,1240032,166,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_167",299054854.631545,522913,167,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_168",213981019.742018,376993,168,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_169",10012852.1660281,20416,169,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_17",82568797.8237548,141875,17,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_170",5049.04214559386,16,170,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_171",11359.0038314176,33,171,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_172",472043.599616858,758,172,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_173",284340001.911239,493446,173,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_174",942860318.326309,1250554,174,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_175",38735.0574712644,81,175,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_176",1049337906.3857,1419759,176,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25"
